rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
14762,47,C,medium,Harmony Farm Supply & Nursery,nursery and gardening,Petaluma,(707) 665-6345,,Has a site; has phone,"Hi, I help Petaluma nursery and gardenings like Harmony Farm Supply & Nursery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.harmonyfarm.com,290d0181-129f-4d38-9917-7b46316cc7ac
14763,47,C,medium,Hidden Forest Nursery,nursery and gardening,Sebastopol,(707) 823-6832,,Has a site; has phone,"Hi, I help Sebastopol nursery and gardenings like Hidden Forest Nursery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://hiddenforestnursery.com/,bfd5c119-df28-4baa-b608-e59edb573ef9
14764,47,C,medium,Imwalle Gardens,nursery and gardening,Santa Rosa,(707) 546-0279,,Has a site; has phone,"Hi, I help Santa Rosa nursery and gardenings like Imwalle Gardens get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.farmtrails.org,416bcfcd-c75e-4f60-81dd-aa45df1829b3
14765,47,C,medium,Soils Plus,nursery and gardening,Sonoma,(707) 996-3400,,Has a site; has phone,"Hi, I help Sonoma nursery and gardenings like Soils Plus get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.soils-plus.com/,c9b68b53-251c-4f86-9b9c-b791074f6a35
14766,47,C,medium,Sweetwater Nursery,nursery and gardening,Sebastopol,(707) 823-1577,,Has a site; has phone,"Hi, I help Sebastopol nursery and gardenings like Sweetwater Nursery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sweetwaternursery.com,296946b5-c05a-46ee-beee-4ff6ab867a67
14767,47,C,medium,Woodrose Gardens,nursery and gardening,Sebastopol,(707) 807-3949,,Has a site; has phone,"Hi, I help Sebastopol nursery and gardenings like Woodrose Gardens get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.woodrosegardens.com,3a99fa4d-2175-499d-a730-c241cbb0cb60
14768,47,C,medium,Adventist Health St. Helena Women's Center,obstetrician and gynecologist,St Helena,(707) 967-7550,,Has a site; has phone,"Hi, I help St Helena obstetrician and gynecologists like Adventist Health St. Helena Women's Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.adventisthealth.org/locations/st-helena-womens-center-ob-gyn,17f235d8-211b-4558-ac39-33e4bc77aff3
14769,47,C,medium,Redwood Regional Oncology Center,oncologist,Santa Rosa,(707) 525-1150,,Has a site; has phone,"Hi, I help Santa Rosa oncologists like Redwood Regional Oncology Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.rrmg.com,b66f7949-30e5-4643-ab7b-4d48fc7619ce
14770,47,C,medium,St Helena Medical Specialties - Orthopedics,orthopedist,St Helena,(707) 967-9011,,Has a site; has phone,"Hi, I help St Helena orthopedists like St Helena Medical Specialties - Orthopedics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.adventisthealth.org/locations/-st-helena-medical-specialties-orthopedics/,036a5a9c-19c2-4249-a061-f98dbe1b32f1
14771,47,C,medium,Blue Sky Osteopathy,osteopathic physician,Sebastopol,(707) 329-6582,,Has a site; has phone,"Hi, I help Sebastopol osteopathic physicians like Blue Sky Osteopathy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://embodiedwisdomDO.com/,3565e08a-93e0-466a-8436-9d9ba89be196
14772,47,C,medium,Daltile Sales Service Center,outdoor gear,Santa Rosa,(707) 588-0842,,Has a site; has phone,"Hi, I help Santa Rosa outdoor gears like Daltile Sales Service Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://locations.daltile.com/ca/santa-rosa/156/,15c84f4f-ef7b-4b09-8059-13c80397f823
14773,47,C,medium,Gymboree Outlet,outlet store,Petaluma,(707) 766-8151,,Has a site; has phone,"Hi, I help Petaluma outlet stores like Gymboree Outlet get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.gymboree.com,5d45caa7-1f2d-4f9a-937b-7a0e98d392f8
14774,47,C,medium,Dr. Faye Pediatrics,pediatrician,Petaluma,(707) 769-7500,,Has a site; has phone,"Hi, I help Petaluma pediatricians like Dr. Faye Pediatrics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.drfayepediatrics.com,4254bffd-60b1-4bf6-a0f5-a7b57e79711a
14775,47,C,medium,Harvest Pediatrics,pediatrician,St Helena,(707) 963-0171,,Has a site; has phone,"Hi, I help St Helena pediatricians like Harvest Pediatrics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.harvestpediatrics.com,1dbb18ea-56ed-4e97-a2e0-16d7f6b11cdc
14776,47,C,medium,Roseland Children's Health Center,pediatrician,Santa Rosa,(707) 578-2005,,Has a site; has phone,"Hi, I help Santa Rosa pediatricians like Roseland Children's Health Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.swhealthcenter.org,e97c417b-497e-4457-93dc-59da6aa27a89
14777,47,C,medium,Sonoma Plaza Pediatrics,pediatrician,Sonoma,(707) 935-9000,,Has a site; has phone,"Hi, I help Sonoma pediatricians like Sonoma Plaza Pediatrics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sonomaplazapediatrics.com,5c23d51d-2f77-43eb-8ebe-d856c74d15ed
14778,47,C,medium,Sutter Pacific Medical Foundation Pediatrics,pediatrician,Santa Rosa,(707) 521-8966,,Has a site; has phone,"Hi, I help Santa Rosa pediatricians like Sutter Pacific Medical Foundation Pediatrics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sutterhealth.org/dr-kathleen-l-horan.html,842f2133-306a-4e3a-848a-606b3f7f36cf
14779,47,C,medium,Wine Country Periodontics and Implantology,periodontist,Santa Rosa,(707) 525-1228,,Has a site; has phone,"Hi, I help Santa Rosa periodontists like Wine Country Periodontics and Implantology get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.winecountryperio.com,0fc5993f-80b9-426a-a52b-4be7e445186f
14780,47,C,medium,CVS pharmacy,pharmacy,Sebastopol,(707) 823-7062,,Has a site; has phone,"Hi, I help Sebastopol pharmacys like CVS pharmacy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://cvs.com/extracare,54cf728c-552c-4d5a-b6c6-1a49286a673f
14781,47,C,medium,Kaiser Pharmacy,pharmacy,Santa Rosa,(707) 393-4180,,Has a site; has phone,"Hi, I help Santa Rosa pharmacys like Kaiser Pharmacy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://thrive.kaiserpermanente.org/.../pharmacy-hours-and-locations,8ed7b007-9222-48cc-ac3d-7d571814b825
14782,47,C,medium,Tuttles Pharmacy,pharmacy,Santa Rosa,(707) 546-9090,,Has a site; has phone,"Hi, I help Santa Rosa pharmacys like Tuttles Pharmacy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.tuttlesdoyleparkpharmacy.com,b5b11645-fee4-43a7-a461-eec2ed12d521
14783,47,C,medium,Valley Pharm,pharmacy,Novato,(415) 991-3420,,Has a site; has phone,"Hi, I help Novato pharmacys like Valley Pharm get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://valleypharm.com/,889e862a-6bde-4f4e-8c40-69e8198e943d
14784,47,C,medium,Walgreens Pharmacy,pharmacy,Cotati,(707) 795-6014,,Has a site; has phone,"Hi, I help Cotati pharmacys like Walgreens Pharmacy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.walgreens.com,c286a173-8871-404d-9a84-65c80dabb3dd
14785,47,C,medium,Walgreens Pharmacy,pharmacy,Santa Rosa,(707) 569-8504,,Has a site; has phone,"Hi, I help Santa Rosa pharmacys like Walgreens Pharmacy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.walgreens.com,67c5cca7-bcdf-4320-b28a-2dbd17b7a56e
14786,47,C,medium,chile pies,pie shop,guerneville,(707) 666-9411,,Has a site; has phone,"Hi, I help guerneville pie shops like chile pies get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.chilepiesbakingco.com,95ebef0d-0f8e-443d-826e-740abfaf1e97
14787,47,C,medium,The Grove,playground,Hidden Valley Lake,(707) 919-2945,,Has a site; has phone,"Hi, I help Hidden Valley Lake playgrounds like The Grove get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://thegrovehvl.com/,5c70e3dc-28d3-4670-8cc9-d8b52a73ed19
14788,47,C,medium,Brett Dupont,podiatrist,Sonoma,(707) 938-1977,,Has a site; has phone,"Hi, I help Sonoma podiatrists like Brett Dupont get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.ggfootankle.com/,a6d9a877-bbf7-405e-85a8-0ba8ce19c2d1
14789,47,C,medium,Clement Podiatry,podiatrist,Novato,(415) 898-4828,,Has a site; has phone,"Hi, I help Novato podiatrists like Clement Podiatry get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.clementpodiatry.com,59e37197-8057-4b30-9a8b-70d67703ae6a
14790,47,C,medium,Fitzgerald Thomas M DPM,podiatrist,Santa Rosa,(707) 568-1000,,Has a site; has phone,"Hi, I help Santa Rosa podiatrists like Fitzgerald Thomas M DPM get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://thomasfitzgeralddpm.com,8b4ce6df-b9ab-49c0-9797-72420395cdf2
14791,47,C,medium,North Bay Foot and Ankle Center,podiatrist,Sonoma,(707) 769-8481,,Has a site; has phone,"Hi, I help Sonoma podiatrists like North Bay Foot and Ankle Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://myachingfeet.com/,e5b061e5-ce57-4358-a795-a763edb18e75
14792,47,C,medium,Buffalo Billiard,pool hall,Cotati,(707) 585-8992,,Has a site; has phone,"Hi, I help Cotati pool halls like Buffalo Billiard get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.buffalo-billiards.com,93de5ca1-d49d-46d9-9813-0e7da705decc
14793,47,C,medium,Mickelson Pumpkin Patch,pop up shop,Petaluma,(707) 490-8088,,Has a site; has phone,"Hi, I help Petaluma pop up shops like Mickelson Pumpkin Patch get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.mickelsonpumpkinpatch.com/,eafe4b48-f89e-4726-bcaa-ffd854fce90e
14794,47,C,medium,Lakeville Growers,poultry farm,Santa Rosa,(707) 528-6215,,Has a site; has phone,"Hi, I help Santa Rosa poultry farms like Lakeville Growers get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.petalumapoultry.com,cf4cd6dd-02e3-49af-8249-9a479b59891b
14795,47,C,medium,"Sonoma County, California 4-H",printing services,Santa Rosa,(707) 565-2681,,Has a site; has phone,"Hi, I help Santa Rosa printing servicess like Sonoma County, California 4-H get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://ucanr.edu/county/ucce-sonoma-county/sonoma-county-4-h-program,62a32ffa-9d1c-4672-b0d4-13c60d4075e5
14796,47,C,medium,St Rose Preschool,private school,Santa Rosa,(707) 526-9844,,Has a site; has phone,"Hi, I help Santa Rosa private schools like St Rose Preschool get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://strosecatholicschool.org,65ade30b-46f3-4db3-927e-5189ac2c2eb2
14797,47,C,medium,GoArmy Novato,professional services,Novato,(415) 895-3133,,Has a site; has phone,"Hi, I help Novato professional servicess like GoArmy Novato get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.goarmy.com/info?iom=CLQN-XX_FIELD_ProspectingMAC_2899961_6I_NA_RAUSAR,192296cc-5bfb-4e10-b609-056c8631f12b
14798,47,C,medium,Kieth Ricketts General Contractor,professional services,Novato,(415) 898-2067,,Has a site; has phone,"Hi, I help Novato professional servicess like Kieth Ricketts General Contractor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.cslb.ca.gov,087e07e6-6009-4a47-a3a1-a438a97b01fa
14799,47,C,medium,Rock Island Refrigerated,professional services,Petaluma,(707) 283-4043,,Has a site; has phone,"Hi, I help Petaluma professional servicess like Rock Island Refrigerated get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://therockrd.com,3993b4ed-28c9-4035-b582-e50486f90d3d
14800,47,C,medium,SMC,professional services,Santa Rosa,(707) 303-3000,,Has a site; has phone,"Hi, I help Santa Rosa professional servicess like SMC get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://smcltd.com,f45e97db-19fb-4943-83de-6bd602092e8a
14801,47,C,medium,Simplify Your Biz,professional services,Santa Rosa,(707) 542-1003,,Has a site; has phone,"Hi, I help Santa Rosa professional servicess like Simplify Your Biz get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://simplifyyourbiz.com/,d7a964fc-a6c6-416b-a827-315e34f4cf73
14802,47,C,medium,Taktion Consulting,professional services,Rohnert Park,(586) 770-6457,,Has a site; has phone,"Hi, I help Rohnert Park professional servicess like Taktion Consulting get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.taktion.com/,7189a64d-d6c5-46c5-b882-12621f3b49fb
14803,47,C,medium,US Marine Corps Recruiting Station,professional services,Santa Rosa,(707) 327-0401,,Has a site; has phone,"Hi, I help Santa Rosa professional servicess like US Marine Corps Recruiting Station get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://marines.com/rssfo,3a52c96c-d225-401f-9ee0-83ab7105caa4
14804,47,C,medium,Sierra Orthopedic Lab,prosthetics,Santa Rosa,(707) 528-9808,,Has a site; has phone,"Hi, I help Santa Rosa prostheticss like Sierra Orthopedic Lab get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sierraortho.com,49b00556-acef-4206-bf23-fed16ff23f53
14805,47,C,medium,Silverado Psychiatric Center,psychiatrist,Calistoga,(707) 942-0844,,Has a site; has phone,"Hi, I help Calistoga psychiatrists like Silverado Psychiatric Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.adventisthealth.org/provider/bruce-n-anderson-md-psychiatry,9f881736-6589-4d2a-aa06-80ac3159b173
14806,47,C,medium,Level Up Readings,psychic,Santa Rosa,(707) 988-6965,,Has a site; has phone,"Hi, I help Santa Rosa psychics like Level Up Readings get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://levelupreadings.com/,a12e5b08-0392-494b-940a-d508c9991520
14807,47,C,medium,Madame Lisa Palm and Card Reader,psychic,Santa Rosa,(707) 542-9898,,Has a site; has phone,"Hi, I help Santa Rosa psychics like Madame Lisa Palm and Card Reader get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://madamelisapalmcardreader.yolasite.com,fb61c845-4eba-4e89-94d6-88eb3a4e5048
14808,47,C,medium,Psychic Tarot Card Advisor,psychic,Novato,(415) 320-7256,,Has a site; has phone,"Hi, I help Novato psychics like Psychic Tarot Card Advisor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.novatopsychic.com/,4624f2f2-ad53-4946-804c-29b5ad733d5b
14809,47,C,medium,Wine Country Medium,psychic,Petaluma,(707) 494-8636,,Has a site; has phone,"Hi, I help Petaluma psychics like Wine Country Medium get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.winecountrymedium.com/,ee165644-effa-4f44-913c-8151a4ff8fd9
14810,47,C,medium,"Dr. Jennifer Lotz, PsyD",psychologist,Santa Rosa,(707) 901-7900,,Has a site; has phone,"Hi, I help Santa Rosa psychologists like Dr. Jennifer Lotz, PsyD get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://jennifer-lotz.clientsecure.me/,94339365-2ab1-4fb7-ae7b-28dbda0b187f
14811,47,C,medium,Illume Psychology,psychologist,Petaluma,(707) 216-1612,,Has a site; has phone,"Hi, I help Petaluma psychologists like Illume Psychology get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.illumepsychology.com/,897a7e80-027a-4728-986f-6dc8421fd099
14812,47,C,medium,Alicia Wolf,psychotherapist,Santa Rosa,(707) 479-5164,,Has a site; has phone,"Hi, I help Santa Rosa psychotherapists like Alicia Wolf get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.aliciawolf.com/,dda6460d-d58c-4dbd-97ba-36739b3b12a6
14813,47,C,medium,Falls Mark PHD,psychotherapist,Santa Rosa,(707) 495-4914,,Has a site; has phone,"Hi, I help Santa Rosa psychotherapists like Falls Mark PHD get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fallstherapy.com/,2466577b-b10b-442f-8b0c-febfbab9b72f
14814,47,C,medium,Pulmonary and Sleep Associates of Marin,pulmonologist,Novato,(415) 878-0225,,Has a site; has phone,"Hi, I help Novato pulmonologists like Pulmonary and Sleep Associates of Marin get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.marinpulmonarysleep.com,a9767c4e-5abb-43c1-bd0b-033874790e0c
14815,47,C,medium,Hamilton Landing,real estate,Novato,(415) 526-7649,,Has a site; has phone,"Hi, I help Novato real estates like Hamilton Landing get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://thelandingnovato.com/,bc6fc37f-98e7-4b84-b3b9-95e376721006
14816,47,C,medium,KB Properties,real estate,Sebastopol,(707) 321-2111,,Has a site; has phone,"Hi, I help Sebastopol real estates like KB Properties get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.mykbproperties.com,9226bebb-2e97-4124-a65e-197726e3dd40
14817,47,C,medium,Montini Realty,real estate,Rohnert Park,(707) 584-3500,,Has a site; has phone,"Hi, I help Rohnert Park real estates like Montini Realty get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.montinirealty.com/,ef463132-602e-40d2-bcb7-48a5dd0b5233
14818,47,C,medium,RE/MAX Full Spectrum,real estate,Santa Rosa,(707) 364-3898,,Has a site; has phone,"Hi, I help Santa Rosa real estates like RE/MAX Full Spectrum get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.remax.com,38fe155a-0652-4238-8eaf-630bfda2f01b
14819,47,C,medium,Shultz Real Estate,real estate,Cotati,(707) 772-6831,,Has a site; has phone,"Hi, I help Cotati real estates like Shultz Real Estate get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://shultz-realestate.com,8590ee98-fec2-4ac6-8542-ddc45e6d2a06
14820,47,C,medium,W Real Estate,real estate,Cloverdale,(707) 591-0570,,Has a site; has phone,"Hi, I help Cloverdale real estates like W Real Estate get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://Wrealestate.com/,56095872-14b7-4323-bec4-24725526bb1b
14821,47,C,medium,House Buyers California - Santa Rosa,real estate service,Santa Rosa,(707) 602-3573,,Has a site; has phone,"Hi, I help Santa Rosa real estate services like House Buyers California - Santa Rosa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://housebuyerscali.com/sell-my-house-fast-santa-rosa,4fce36b3-2835-4a51-ba71-0c6b37f33085
14822,47,C,medium,Roberta Jones-Quinn Realtor,real estate service,Healdsburg,(707) 494-2019,,Has a site; has phone,"Hi, I help Healdsburg real estate services like Roberta Jones-Quinn Realtor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.homesforsaleinsonomacounty.com/,9bbfa4ec-9308-4a96-a4f6-87e8151ee254
14823,47,C,medium,Pura Vida Recovery Services,rehabilitation center,Santa Rosa,(707) 879-8432,,Has a site; has phone,"Hi, I help Santa Rosa rehabilitation centers like Pura Vida Recovery Services get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://pvrecovery.com,508209b3-05e7-455a-85e4-a156430e69bc
14824,47,C,medium,Solairus Aviation,rental service,Petaluma,(800) 359-7861,,Has a site; has phone,"Hi, I help Petaluma rental services like Solairus Aviation get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.solairus.aero/contact/,9b7f34d4-99ad-44c8-a2b3-1943f19f581c
14825,47,C,medium,Indian Springs Resort & Spa,resort,Calistoga,(707) 709-8139,,Has a site; has phone,"Hi, I help Calistoga resorts like Indian Springs Resort & Spa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.indianspringscalistoga.com,a5e066cd-91e6-44ef-936c-04bdf8edff70
14826,47,C,medium,Russian River Rodeo Association,rodeo,Duncans Mills,(707) 865-9854,,Has a site; has phone,"Hi, I help Duncans Mills rodeos like Russian River Rodeo Association get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",russianriverrodeo.org,764468c3-4eb8-40ed-8b39-7493c577e05d
14827,47,C,medium,De Anza Moon Valley Manufactured Home Community,rv park,Sonoma,(707) 996-2818,,Has a site; has phone,"Hi, I help Sonoma rv parks like De Anza Moon Valley Manufactured Home Community get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.vomplumbing.com/about-us,40896334-f76d-4f39-a5a9-da5cf229d5e6
14828,47,C,medium,Lazy S Ranch Resort,rv park,Middletown,(707) 987-3732,,Has a site; has phone,"Hi, I help Middletown rv parks like Lazy S Ranch Resort get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.lazy-smobileranch.com,4d6ebad5-ee1e-4ce2-93d2-03af60ecf844
14829,47,C,medium,Porto Bodega Marina and RV Park,rv park,Bodega Bay,(707) 875-2354,,Has a site; has phone,"Hi, I help Bodega Bay rv parks like Porto Bodega Marina and RV Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.portobodega.com,a418f3a8-f01b-4b8c-986c-994b30089348
14830,47,C,medium,Silver Penny RV Park,rv park,Novato,(415) 892-3701,,Has a site; has phone,"Hi, I help Novato rv parks like Silver Penny RV Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://silverpennyrvpark.placeweb.site,bc28f401-5bb1-4175-a2dd-7dbb34ac5560
14831,47,C,medium,Sonoma County Fairgrounds RV Park,rv park,Santa Rosa,(707) 293-8410,,Has a site; has phone,"Hi, I help Santa Rosa rv parks like Sonoma County Fairgrounds RV Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sonomacountyfair.com/rv-park.php,9a680b11-fb75-46d4-b12a-48ef0f9e5b05
14832,47,C,medium,Bianchini's Sandwich & Salad Market,sandwich shop,Santa Rosa,(707) 542-3354,,Has a site; has phone,"Hi, I help Santa Rosa sandwich shops like Bianchini's Sandwich & Salad Market get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.bianchinisdeli.com,7d172ee8-6197-4c7b-9f33-759b6a7941c5
14833,47,C,medium,Bliss Sandwiches & Boba Cafe,sandwich shop,Santa Rosa,(707) 843-5879,,Has a site; has phone,"Hi, I help Santa Rosa sandwich shops like Bliss Sandwiches & Boba Cafe get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://blisssandwichesbobacafe.com/menu,f5e98d0b-253e-495d-900d-e4bb941e9044
14834,47,C,medium,Fourth Street Deli,sandwich shop,Santa Rosa,(707) 573-9832,,Has a site; has phone,"Hi, I help Santa Rosa sandwich shops like Fourth Street Deli get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fourthstreetdeli.com/,b3491255-25b1-4576-8c38-c399aefe7a5f
14835,47,C,medium,North Bay Sourdough Deli,sandwich shop,Santa Rosa,(707) 615-7490,,Has a site; has phone,"Hi, I help Santa Rosa sandwich shops like North Bay Sourdough Deli get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://northbaysourdoughsr.com/,596307f7-5464-424c-9052-0677f9d36cd5
14836,47,C,medium,The Cheese Steak Shop,sandwich shop,Santa Rosa,(707) 527-9877,,Has a site; has phone,"Hi, I help Santa Rosa sandwich shops like The Cheese Steak Shop get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.cheesesteakshop.com/santarosa,aca9f33a-70ba-4b96-90fa-9cb62a85eaf0
14837,47,C,medium,The Sandwich Spot,sandwich shop,Rohnert Park,(707) 793-1172,,Has a site; has phone,"Hi, I help Rohnert Park sandwich shops like The Sandwich Spot get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://thesandwichspot.com/,a5762cf4-e90a-4dbe-a3f1-fdbf8353f0bc
14838,47,C,medium,West Coast Sourdough,sandwich shop,Windsor,(707) 837-5118,,Has a site; has phone,"Hi, I help Windsor sandwich shops like West Coast Sourdough get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://wcsourdough.com,0851131a-85a5-4e98-99b2-aec843c110ed
14839,47,C,medium,Amarosa Academy,school,Santa Rosa,(707) 522-3322,,Has a site; has phone,"Hi, I help Santa Rosa schools like Amarosa Academy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.scoe.org/pub/htdocs/alternative-ed.html,8a7d009d-a5c1-4d97-9dd3-87f207ff85a3
14840,47,C,medium,Hill Education Center,school,Novato,(415) 897-7653,,Has a site; has phone,"Hi, I help Novato schools like Hill Education Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.nusd.org/,6f3ad6ad-6209-44cb-ae74-39015217917d
14841,47,C,medium,Sonoma County Alternative Education Programs,school,Santa Rosa,(707) 524-2876,,Has a site; has phone,"Hi, I help Santa Rosa schools like Sonoma County Alternative Education Programs get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.scoe.org,ca9e86bb-e436-4b14-a89f-e66c55f2e6b5
14842,47,C,medium,Eden Sf Prints & Embroidery,screen printing t shirt printing,Petaluma,(707) 796-3797,,Has a site; has phone,"Hi, I help Petaluma screen printing t shirt printings like Eden Sf Prints & Embroidery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.edensfprints.com/,d81cfc3c-9e4f-4d57-8fc2-f4078fde6a98
14843,47,C,medium,Mike Laflin Studio,sculpture statue,Sebastopol,(707) 292-0499,,Has a site; has phone,"Hi, I help Sebastopol sculpture statues like Mike Laflin Studio get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.MikeLaflinStudio.com/,23e05039-be66-4fa4-a182-4185d3fdb6c8
14844,47,C,medium,Patrick Center RV Storage,self storage facility,Santa Rosa,(707) 525-8265,,Has a site; has phone,"Hi, I help Santa Rosa self storage facilitys like Patrick Center RV Storage get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.storagecenter.info,d658310f-0d5b-4871-8c90-b46010922cd4
14845,47,C,medium,Premium Wine Storage,self storage facility,Santa Rosa,(707) 515-7126,,Has a site; has phone,"Hi, I help Santa Rosa self storage facilitys like Premium Wine Storage get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.premiumwinestorage.net,5ad26b2e-9bd8-4b74-9cd3-9b8857b21036
14846,47,C,medium,Apple Cobbler,shoe store,Sebastopol,(707) 823-7204,,Has a site; has phone,"Hi, I help Sebastopol shoe stores like Apple Cobbler get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://michaelanthonybootmaker.com,12df0a12-9cea-40e5-83cf-5dacbdcc5bcf
14847,47,C,medium,Foot Locker,shoe store,Santa Rosa,(707) 542-8639,,Has a site; has phone,"Hi, I help Santa Rosa shoe stores like Foot Locker get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://footlocker.com,e4b3da2b-c8c1-4372-aefa-92488d3b6be3
