rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
10875,45,C,medium,Solano Wine Collective,liquor store,Fairfield,(707) 864-3606,,Has a site; has phone,"Hi, I help Fairfield liquor stores like Solano Wine Collective get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.galvanwine.com,15a57f13-8b8d-43d8-84ed-d769e4b26d12
10876,45,C,medium,Y Rousseau Wines,liquor store,Napa,(707) 287-3471,,Has a site; has phone,"Hi, I help Napa liquor stores like Y Rousseau Wines get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.yrousseauwines.com,668c45e8-f279-4cf3-bb73-f553619b87e7
10877,45,C,medium,Vaca Pena Panthers,middle school,Vacaville,(707) 453-6270,,Has a site; has phone,"Hi, I help Vacaville middle schools like Vaca Pena Panthers get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://vacapena.schoolloop.com/,782c33c0-06f0-4dfe-9289-83f0fe3131e2
10878,45,C,medium,Copia The American Center For Wine Food & The Arts,museum,Napa,(707) 259-1600,,Has a site; has phone,"Hi, I help Napa museums like Copia The American Center For Wine Food & The Arts get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.copia.org,f1ec5acb-fbe1-438b-80d6-895bdb6bc456
10879,45,C,medium,Natural Medicine Clinic,naturopathic holistic,Vallejo,(707) 980-6151,,Has a site; has phone,"Hi, I help Vallejo naturopathic holistics like Natural Medicine Clinic get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://naturalmedsclinic.com/,704b3ab2-18b6-4441-b87e-5fc3de4fb0b2
10880,45,C,medium,Childrens Wonderland,playground,Vallejo,(707) 648-4600,,Has a site; has phone,"Hi, I help Vallejo playgrounds like Childrens Wonderland get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.gvrd.org/childrenswonderland.html,0ac1411e-2a84-4a6f-a7da-1a32802dff1e
10881,45,C,medium,Hillview Park,playground,Fairfield,(707) 428-7428,,Has a site; has phone,"Hi, I help Fairfield playgrounds like Hillview Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fairfield.ca.gov/gov/depts/pw/parks/parks/hillview.asp,81573e08-721c-4258-bb05-65231b5da689
10882,45,C,medium,Billco's Billiard Parlor,pool billiards,Napa,(707) 226-7506,,Has a site; has phone,"Hi, I help Napa pool billiardss like Billco's Billiard Parlor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://napanet.net,c06dbd76-a3db-49c5-bef8-0ac9bd4f3c40
10883,45,C,medium,Child Protective Service of Napa County,professional services,Napa,(707) 253-4261,,Has a site; has phone,"Hi, I help Napa professional servicess like Child Protective Service of Napa County get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.countyofnapa.org/415/california-childrens-services-ccs,c04ae537-c393-442c-b7e7-06bd90d1a59a
10884,45,C,medium,Field of Dreams Rescue,professional services,Vacaville,(707) 624-6660,,Has a site; has phone,"Hi, I help Vacaville professional servicess like Field of Dreams Rescue get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fieldofdreamsrescue.net,2644de8b-cdc5-462c-8f2d-22c22f2ac4f2
10885,45,C,medium,Sybex Studio,professional services,Vallejo,(707) 553-3170,,Has a site; has phone,"Hi, I help Vallejo professional servicess like Sybex Studio get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sybexstudio.com,fb99b9bf-853e-44aa-b711-79ac8fe933ca
10886,45,C,medium,Tomra Recycling Network,professional services,Vallejo,(707) 552-6527,,Has a site; has phone,"Hi, I help Vallejo professional servicess like Tomra Recycling Network get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://tomra-recycling-network-ca-4.hub.biz/,7dfd55e7-cd9d-4e7c-b3fd-6a5a30a74be1
10887,45,C,medium,C & M Realty Group Randall Mancuso,property management,Vallejo,(707) 712-7509,,Has a site; has phone,"Hi, I help Vallejo property managements like C & M Realty Group Randall Mancuso get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://buymultiunits.com,832bc819-364c-46c8-b50a-8d3514f322dd
10888,45,C,medium,Dr. Jeffery Takos,psychiatrist,Fairfield,(707) 366-3600,,Has a site; has phone,"Hi, I help Fairfield psychiatrists like Dr. Jeffery Takos get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.mydoctor.kaiserpermanente.org/ncal/providers/jefferytakos,cd3cdcf9-da21-464f-8fc9-7b85fe87cb1c
10889,45,C,medium,Seymour Enterprises,race track,Benicia,(704) 724-0299,,Has a site; has phone,"Hi, I help Benicia race tracks like Seymour Enterprises get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://seymourenterprises.org/,5f6539b4-95bd-448d-8faa-13c3c365a387
10890,45,C,medium,Bay Area Electric Railroad,railroad freight,Suisun City,(707) 374-2251,,Has a site; has phone,"Hi, I help Suisun City railroad freights like Bay Area Electric Railroad get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",www.westernrailwaymuseum.org,9c7f157c-1398-4310-805d-1c3a5d82c3a6
10891,45,C,medium,Liam Buys Houses,real estate,Napa,(415) 580-1325,,Has a site; has phone,"Hi, I help Napa real estates like Liam Buys Houses get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.liambuyshouses.com/,0130c7bd-85d6-4ae3-bb9f-caf51fc19c39
10892,45,C,medium,Oak Leaf at Napa,real estate,Napa,(888) 548-8883,,Has a site; has phone,"Hi, I help Napa real estates like Oak Leaf at Napa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.oakleafatnapa.com/,1ca6f882-e9b4-4c6b-87ab-7ba9c5dbb1c0
10893,45,C,medium,Vidrio,real estate,Pittsburg,(925) 439-2888,,Has a site; has phone,"Hi, I help Pittsburg real estates like Vidrio get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.visitvidrio.com,b5e51f28-a0cb-43a3-a012-efcc9b416d8d
10894,45,C,medium,Hilltop Christian School,school,Vallejo,(707) 643-1726,,Has a site; has phone,"Hi, I help Vallejo schools like Hilltop Christian School get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://hilltop-christian-school-vallejo-usa.placestars.com,ec2caeed-7447-4870-80d1-bb778fad691c
10895,45,C,medium,Learning Tree CDC,school,Suisun City,(707) 389-4783,,Has a site; has phone,"Hi, I help Suisun City schools like Learning Tree CDC get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.thelearningtreecdc.org,00cccc5b-bc32-4630-b295-6c1a243aac60
10896,45,C,medium,Matt Garcia Learning Center,school,Fairfield,(707) 421-4100,,Has a site; has phone,"Hi, I help Fairfield schools like Matt Garcia Learning Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fsusd.k12.ca.us,fd1e4cde-4501-40f6-8afb-636436650e10
10897,45,C,medium,Vallejo Adult School,school,Vallejo,(707) 556-8620,,Has a site; has phone,"Hi, I help Vallejo schools like Vallejo Adult School get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",www.vallejo.k12.ca.us,fc88e2b4-6386-456a-af6b-91193f10ce13
10898,45,C,medium,Vacaville Senior Manor,senior citizen services,Vacaville,(707) 410-7823,,Has a site; has phone,"Hi, I help Vacaville senior citizen servicess like Vacaville Senior Manor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://vacavilleseniormanor.com,14ddba3b-7064-4242-aafe-1a56830e9907
10899,45,C,medium,Napa Shoe Repair,shoe store,Napa,(707) 226-6009,,Has a site; has phone,"Hi, I help Napa shoe stores like Napa Shoe Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.isentflowers.com/,1150f192-58f6-438f-a71a-e37cb08532a6
10900,45,C,medium,Coastal Vallejo,shopping,Vallejo,(707) 980-7868,,Has a site; has phone,"Hi, I help Vallejo shoppings like Coastal Vallejo get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://coastalcalifornia.com/,458b2d55-d91e-45f5-96bb-a6cd8e7747cb
10901,45,C,medium,Landsberg Orora,shopping,American Canyon,(707) 558-8900,,Has a site; has phone,"Hi, I help American Canyon shoppings like Landsberg Orora get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.landsberg.com,51200121-5e39-484d-a1a6-696dc89889b0
10902,45,C,medium,Napa Valley Refill,shopping,Napa,(707) 287-0688,,Has a site; has phone,"Hi, I help Napa shoppings like Napa Valley Refill get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.napavalleyrefill.com/,c859d736-5f3d-4a2c-845f-f584f7dbbd88
10903,45,C,medium,Rocky's,shopping,Vacaville,(707) 301-0799,,Has a site; has phone,"Hi, I help Vacaville shoppings like Rocky's get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://vacavillehdservice.com/,38f11629-51ec-4ec7-9a87-46c70cf971d2
10904,45,C,medium,Waugh Cellars,shopping,Napa,(707) 227-2242,,Has a site; has phone,"Hi, I help Napa shoppings like Waugh Cellars get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.waughcellars.com,ddd76e31-0083-4c55-a6c9-e0375dc85dc2
10905,45,C,medium,Waugh Cellars,shopping,Napa,(707) 738-6446,,Has a site; has phone,"Hi, I help Napa shoppings like Waugh Cellars get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://waughcellars.com,39614597-ad92-4528-ae45-d14bc746c79d
10906,45,C,medium,Community Democratic Club,social service organizations,Vallejo,(707) 515-9900,,Has a site; has phone,"Hi, I help Vallejo social service organizationss like Community Democratic Club get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.communitydemocraticclub.com/,046b51b8-1722-4616-a6ae-04e2c22043c1
10907,45,C,medium,Independent Order of Odd Fellows,social service organizations,Suisun City,(707) 590-3065,,Has a site; has phone,"Hi, I help Suisun City social service organizationss like Independent Order of Odd Fellows get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.ioof.org/,f0f83bd5-5df5-4b1c-8474-c47b6182cf73
10908,45,C,medium,Guns Fishing & Other Stuff,sporting goods,Vacaville,(707) 451-9588,,Has a site; has phone,"Hi, I help Vacaville sporting goodss like Guns Fishing & Other Stuff get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.gunsfishing.com,920b4f9b-2d67-468f-aa62-ac57d6842023
10909,45,C,medium,Cal Maritime Keelhauler Athletics,stadium arena,Vallejo,(707) 654-1050,,Has a site; has phone,"Hi, I help Vallejo stadium arenas like Cal Maritime Keelhauler Athletics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.GoKeelhaulers.com/,279c215a-b153-42b2-b059-0c41780aa2b9
10910,45,C,medium,Bergin Glass Impressions,storage facility,Napa,(707) 224-0111,,Has a site; has phone,"Hi, I help Napa storage facilitys like Bergin Glass Impressions get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://berginglass.com/contact,bee2846b-2d84-495d-a2c9-dcdc66b8b347
10911,45,C,medium,Maher's Mini Storage,storage facility,American Canyon,(707) 642-7809,,Has a site; has phone,"Hi, I help American Canyon storage facilitys like Maher's Mini Storage get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.mahersmobilestorage.com,df102e91-ed20-40ee-8b3b-ad283f8defc9
10912,45,C,medium,Bay Area Surgical Specialists,surgeon,Napa,(707) 266-7051,,Has a site; has phone,"Hi, I help Napa surgeons like Bay Area Surgical Specialists get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://bayareasurgical.com,c48d0c2d-f95a-4691-905b-dd924fe8401e
10913,45,C,medium,Swimming Pool,swimming pool,Fairfield,(707) 980-8934,,Has a site; has phone,"Hi, I help Fairfield swimming pools like Swimming Pool get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.SASOswimming.org,d4745b53-a3b3-43ee-898f-7d70550fb323
10914,45,C,medium,Vacaville Swimming Pool,swimming pool,Vacaville,(707) 469-4028,,Has a site; has phone,"Hi, I help Vacaville swimming pools like Vacaville Swimming Pool get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://cityofvacaville.com,e528a1bd-8de5-4475-810e-ed1a1be53877
10915,45,C,medium,AAA Transit,transportation,Fairfield,(707) 816-1412,,Has a site; has phone,"Hi, I help Fairfield transportations like AAA Transit get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.aaatransitllc.com/,f6598cbb-c04b-4db5-9787-9f83b2cd87f2
10916,45,C,medium,Great Wide Distribution Logistics,transportation,Vacaville,(707) 451-7917,,Has a site; has phone,"Hi, I help Vacaville transportations like Great Wide Distribution Logistics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://updikedl.com,4a9e3e42-1ac4-4695-8035-ec0d68cbdfb4
10917,45,C,medium,Soltrans,transportation,Vallejo,(707) 649-5401,,Has a site; has phone,"Hi, I help Vallejo transportations like Soltrans get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.vallejotransit.com,7fc9dacf-1c5a-40ab-a423-e4bb9e68f5b4
10918,45,C,medium,Cody's Taxidermy,travel,Winters,(530) 795-0267,,Has a site; has phone,"Hi, I help Winters travels like Cody's Taxidermy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.codystaxidermy.com,8a71883c-f77b-4612-bc70-c6e1b42f6d93
10919,45,C,medium,Old Town,travel,Napa,(707) 260-0107,,Has a site; has phone,"Hi, I help Napa travels like Old Town get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.cityseekr.com/napa-valley/shopping/poi-old-town-361980.html,db01769d-701d-4f99-809a-8bf94fca56f6
10920,45,C,medium,Ryer Island Ferry - West Landing,travel,Solano County,(510) 286-5206,,Has a site; has phone,"Hi, I help Solano County travels like Ryer Island Ferry - West Landing get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.dot.ca.gov/dist4/deltaferries,c8cf8525-4ed8-4ac7-8486-64a5741ff434
10921,45,C,medium,A Taste of Napa,travel services,Napa,(707) 287-7376,,Has a site; has phone,"Hi, I help Napa travel servicess like A Taste of Napa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.aTasteOfNapa.com/,f654d9ef-ba31-4851-95c0-4d8835b3420d
10922,45,C,medium,AAA Vacaville,travel services,Vacaville,(707) 451-7150,,Has a site; has phone,"Hi, I help Vacaville travel servicess like AAA Vacaville get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.aaa.com/,10c1c89f-75a6-4385-a7fc-2ec5cd1ba337
10923,45,C,medium,Winnies Organic Supplements,vitamins and supplements,Benicia,(800) 810-9466,,Has a site; has phone,"Hi, I help Benicia vitamins and supplementss like Winnies Organic Supplements get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.winniescookies.com/,43bb482e-1fbf-4939-8e9a-bc66bdfb753c
10924,45,C,medium,Elks Lodge,youth organizations,Vallejo,(707) 642-4315,,Has a site; has phone,"Hi, I help Vallejo youth organizationss like Elks Lodge get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.elks.org,c6704356-39c8-4b31-88be-b1b43ebe30a1
10925,44,C,medium,Upright Position Communications,business,Vallejo,(415) 215-8750,,Has a site; has phone,"Hi, I help Vallejo local businesss like Upright Position Communications get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://uprightcomms.com,770b0eae-697a-4a89-a1e6-46cb568f9586
10926,44,C,medium,T Party Napa,3d printing service,Napa,(707) 252-7223,,Has a site; has phone,"Hi, I help Napa 3d printing services like T Party Napa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://companycasuals.com/tpartynapa/start.jsp,62893f63-ce42-407a-aa3c-f2282f1ca301
10927,44,C,medium,Berkshire Assisted Living Facility,accommodation,Napa,(707) 252-9037,,Has a site; has phone,"Hi, I help Napa accommodations like Berkshire Assisted Living Facility get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://berkshireassistedliving.com/,6bbcf5a6-1da7-46dd-858f-c8139fc77425
10928,44,C,medium,Vital Vibes  ,active life,Travis Air Force Base,(208) 468-9709,,Has a site; has phone,"Hi, I help Travis Air Force Base active lifes like Vital Vibes get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.kursyzdorovoykuhni.ru/,4c7df478-2d93-47aa-bc35-7ce1a36f6f7b
10929,44,C,medium,The Learning Oasis,adult education,Napa,(707) 254-9261,,Has a site; has phone,"Hi, I help Napa adult educations like The Learning Oasis get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.thelearningoasis.com/,5f4c14de-476c-4340-a940-f785a5416a2d
10930,44,C,medium,Vacaville Adult Education,adult education,Vacaville,(707) 453-6018,,Has a site; has phone,"Hi, I help Vacaville adult educations like Vacaville Adult Education get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://adulted-vusd-ca.schoolloop.com,b84cd38e-6e05-4541-a621-16cb8411dbe6
10931,44,C,medium,Not Too Naughty,adult store,Vallejo,(707) 644-4870,,Has a site; has phone,"Hi, I help Vallejo adult stores like Not Too Naughty get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.secretsboutiques.com,b937d751-4ba1-43c9-a3fc-9b1fd04f74b1
10932,44,C,medium,Outdoor Cover Warehouse,adventure sports center,Fairfield,(707) 419-6202,,Has a site; has phone,"Hi, I help Fairfield adventure sports centers like Outdoor Cover Warehouse get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.outdoorcoverwarehouse.com/Fairfield-California?utm_source=bing&utm_medium=local&utm_campaign=Fairfield-California,7ac849fb-9e56-4a15-872e-94b80b0c5152
10933,44,C,medium,Willis Construction Co.,adventure sports center,Napa,(707) 224-4423,,Has a site; has phone,"Hi, I help Napa adventure sports centers like Willis Construction Co. get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.williscustomhomes.com,37c7f4f5-1fbe-442e-9f30-01aca1bd4352
10934,44,C,medium,VidMagic,advertising agency,Vacaville,(404) 600-1003,,Has a site; has phone,"Hi, I help Vacaville advertising agencys like VidMagic get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.vidmagic.com/,2819478d-9e10-4ad5-a634-6241d4bfee8e
10935,44,C,medium,Weinerth Kasandra Design,advertising agency,Napa,(707) 255-8835,,Has a site; has phone,"Hi, I help Napa advertising agencys like Weinerth Kasandra Design get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.kasandraweinerth.com,4397bc3c-0511-4096-92da-4f9eda129695
10936,44,C,medium,Champions at Laurel Creek Elementary School,after school program,Fairfield,(707) 366-4762,,Has a site; has phone,"Hi, I help Fairfield after school programs like Champions at Laurel Creek Elementary School get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.discoverchampions.com/our-locations/fairfield/ca/002736?utm_campaign=cp-lg&utm_source=yext&utm_medium=pro&utm_keyword=&utm_platform=&utm_matchtype=&utm_adgroupid=&utm_content=002736&y_source=1_OTg0MDgwMDctNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,d5912bf3-769d-4e95-a30a-66df8ddd0883
10937,44,C,medium,Champions at Suisun Elementary,after school program,Suisun City,(707) 366-4753,,Has a site; has phone,"Hi, I help Suisun City after school programs like Champions at Suisun Elementary get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.discoverchampions.com/our-locations/suisun-city/ca/002645?utm_campaign=cp-lg&utm_source=yext&utm_medium=pro&utm_keyword=&utm_platform=&utm_matchtype=&utm_adgroupid=&utm_content=002645&y_source=1_NTM3MzA3MDEtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,4884bd30-27aa-49c7-b253-32d6807ae953
10938,44,C,medium,Champions at Suisun Valley K-8 School,after school program,Fairfield,(707) 366-2916,,Has a site; has phone,"Hi, I help Fairfield after school programs like Champions at Suisun Valley K-8 School get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.discoverchampions.com/our-locations/fairfield/ca/002735?utm_campaign=cp-lg&utm_source=yext&utm_medium=pro&utm_keyword=&utm_platform=&utm_matchtype=&utm_adgroupid=&utm_content=002735&y_source=1_OTg0MDgwMDYtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,238d0e09-c002-4a15-8b6b-3bb7803d741f
10939,44,C,medium,Champions at Sullivan Language Immersion Academy,after school program,Fairfield,(707) 366-4628,,Has a site; has phone,"Hi, I help Fairfield after school programs like Champions at Sullivan Language Immersion Academy get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.discoverchampions.com/our-locations/fairfield/ca/002585?utm_campaign=cp-lg&utm_source=yext&utm_medium=pro&utm_keyword=&utm_platform=&utm_matchtype=&utm_adgroupid=&utm_content=002585&y_source=1_NTM2MTk0MTUtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,fdb3fa78-2f77-4536-a7ab-9a672eaed18f
10940,44,C,medium,Geovit Vineyard Services,agricultural service,Napa,(707) 257-0382,,Has a site; has phone,"Hi, I help Napa agricultural services like Geovit Vineyard Services get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://geovitvineyardservices.com/,8a8d34d5-5700-4eed-b5c3-8736ebe1c1a1
10941,44,C,medium,Veterans Airporter,airport shuttles,Fairfield,(707) 685-0005,,Has a site; has phone,"Hi, I help Fairfield airport shuttless like Veterans Airporter get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.veteransairporter.com/,93031af6-0b63-4e50-ab36-8e957bd4073c
10942,44,C,medium,"Tania Aung, M.D.",allergist,Fairfield,(707) 427-4900,,Has a site; has phone,"Hi, I help Fairfield allergists like Tania Aung, M.D. get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.sutterhealth.org/find-provider/dr-tania-aung-1046242893,2543df8c-4f6d-4cb3-a27f-835d7c376738
10943,44,C,medium,Medic Ambulance,ambulance and ems services,Fairfield,(707) 862-2507,,Has a site; has phone,"Hi, I help Fairfield ambulance and ems servicess like Medic Ambulance get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.medicambulance.net,4d351613-6944-4b99-9dba-486f319e0299
10944,44,C,medium,Scandia Golfland,amusement park,Fairfield,(707) 864-8558,,Has a site; has phone,"Hi, I help Fairfield amusement parks like Scandia Golfland get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.scandiafamilycenter.com/,7552352f-ba73-42f4-8cf1-b2d098eba91f
10945,44,C,medium,Sky Zone Trampoline Park,amusement park,Vacaville,(707) 492-5867,,Has a site; has phone,"Hi, I help Vacaville amusement parks like Sky Zone Trampoline Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.skyzone.com/vacaville/,bbd69895-a7ec-43fd-900a-d08c908be399
10946,44,C,medium,Lucas Campos,anesthesiologist,Napa,(707) 346-4444,,Has a site; has phone,"Hi, I help Napa anesthesiologists like Lucas Campos get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.needpaindoc.com/,38a9674e-3f77-4664-8842-87a8e50f33bc
10947,44,C,medium,California Raptor Center,animal shelter,Davis,(530) 752-6091,,Has a site; has phone,"Hi, I help Davis animal shelters like California Raptor Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.vetmed.ucdavis.edu/calraptor,943499bb-c037-42c7-9815-9badef80bf46
10948,44,C,medium,Avery Park Apartments,apartments,Fairfield,(707) 881-7063,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Avery Park Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.averypark-apts.com/?utm_source=bingPlaces&utm_medium=organic,a74bb707-3253-45af-83e3-c5ee3b70289a
10949,44,C,medium,Blue Rock Village,apartments,Vallejo,(707) 877-8468,,Has a site; has phone,"Hi, I help Vallejo apartmentss like Blue Rock Village get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.bluerockvillageapts.com/,92ad6918-8ac5-437e-87b2-683902b0c97f
10950,44,C,medium,Brisa Villas,apartments,Davis,(530) 758-2662,,Has a site; has phone,"Hi, I help Davis apartmentss like Brisa Villas get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://brisa-davis.com/,c577c4cc-8ce9-4c76-8cce-47cd275b69fe
10951,44,C,medium,Bristol Apartment Homes,apartments,Dixon,(707) 693-9310,,Has a site; has phone,"Hi, I help Dixon apartmentss like Bristol Apartment Homes get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.bristol-apts.com/,73f3a6b3-e768-4075-9702-5af520321038
10952,44,C,medium,Cadillac Flats,apartments,Napa,(707) 927-1949,,Has a site; has phone,"Hi, I help Napa apartmentss like Cadillac Flats get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.cadillacflatsapartments.com/?utm_source=bingPlaces&utm_medium=organic,3d024908-f07c-4d56-a612-63156ccb6149
10953,44,C,medium,Camden Parc Apartments,apartments,Vacaville,(707) 446-8239,,Has a site; has phone,"Hi, I help Vacaville apartmentss like Camden Parc Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.camdenparcapts.com/,7a7e9780-4653-42d9-a94b-e72c27523d3a
10954,44,C,medium,Delta Court Apartments,apartments,Fairfield,(707) 426-4001,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Delta Court Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.deltacourtapartments.com/?utm_knock=g,32123424-3fde-4da0-83af-85099d870576
10955,44,C,medium,Elevate Apartments in Fairfield CA,apartments,Fairfield,(707) 207-3891,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Elevate Apartments in Fairfield CA get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.elevate1990.com/,e6a6e5c9-8cbf-45d0-968c-5748238d6837
10956,44,C,medium,Forest Glenn Apartments,apartments,Vallejo,(707) 247-4066,,Has a site; has phone,"Hi, I help Vallejo apartmentss like Forest Glenn Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.forestglennapts.com/?utm_source=bingPlaces&utm_medium=organic,9c33718a-66dc-45e4-82e2-2f4461f34086
10957,44,C,medium,Gateway Plaza,apartments,Fairfield,(707) 425-3909,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Gateway Plaza get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://stores.tuesdaymorning.com/ca/fairfield/home-decor-fairfield-ca-sanf0555.html,e02dd355-fad2-42be-a255-e8083b5b6689
10958,44,C,medium,LINCOLN GARDENS APARTMENTS,apartments,Napa,(707) 681-4233,,Has a site; has phone,"Hi, I help Napa apartmentss like LINCOLN GARDENS APARTMENTS get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.lincolngardensapts.com/,7fe7eb1b-1c8e-4867-894b-a7d93ac65c98
10959,44,C,medium,Meadows Holly,apartments,Vacaville,(707) 359-4870,,Has a site; has phone,"Hi, I help Vacaville apartmentss like Meadows Holly get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.meadowshollyapts.com/,f9e9b9f5-77b4-49bb-b66d-0dd9b186fdf9
